Image_Name,Label,Dominant_Color_Percentage,GradX_Avg,GradY_Avg,Homogeneity_0,Energy_0,Contrast_0,Correlation_0,Entropy_0
Plain-44.jpg,solid,0.87510026,-4.0414687E-8,-7.5966127E-6,1.7173169043554604,2.407525101768708,1056.6175238095127,0.9949233722010334,2.793296688030163
Plain-19.jpeg,solid,0.712277,-0.0058883373,-2.6514448E-5,1.5969716568743417,2.243002877142857,861.1126571428334,0.9958462661665572,4.0903651952900795
Plain-45.jpg,solid,0.98403215,-2.6473794E-8,-6.971664E-7,1.7377235534676094,2.8289563766893426,1089.5484190476107,0.9955890710451211,1.622656619407743
Plain-52.png,solid,0.80156934,-0.10160668,6.260595,1.6856679458374064,2.229962668979592,976.5927142856987,0.9952732039365153,3.7143756321587484
Plain-46.jpg,solid,0.9257467,3.5266964E-8,-1.3543562E-6,1.8704934198258683,2.9177199043083903,864.1040380952325,0.9964684334935067,1.063607001020817
Plain-54.jpeg,solid,0.2467908,0.35571843,0.8183907,1.7697719234796794,2.4309515827664394,1470.4331428571447,0.9934993414775275,2.66133204375734
Plain-21.jpeg,solid,0.88990587,-4.081356E-8,-8.267705E-6,1.8517664473389346,3.1021361142403623,658.7671428571397,0.9972340644077867,1.0338353058790954
Plain-14.jpg,solid,0.7429028,-1.1031779E-8,0.070030674,1.8662408376204296,2.998555895963719,1182.851485714283,0.9950006240370071,1.1322152546350768
Plain-28.jpg,solid,0.8288768,0.037109133,-0.20291556,1.743603374654903,2.3000862437641723,1825.1784190476317,0.99184977941457,3.215084341085563
Plain-29.jpg,solid,0.9518728,-9.5314374E-7,-0.5410746,1.7066971888950915,0.784024355102038,1812.2678476190551,0.9858190280912542,5.737833684574026
Plain-01.jpg,solid,0.5934286,-3.912045E-7,-1.0888163E-5,1.7970184908690434,2.8753813441723355,808.3553142857006,0.9965955685237378,1.7599384716537791
Plain-15.jpg,solid,0.9074746,-4.2408868E-8,-2.1644535E-5,1.8087609396989306,3.0123462458049883,688.5384952380846,0.9971519470358332,1.4632036501468235
Plain-03.jpg,solid,0.731936,8.150112E-8,5.8321435E-5,1.5729016375755582,2.2412410951927435,913.9305142857002,0.995493185757138,4.056335521281408
Plain-17.jpg,solid,0.83360463,2.5394413,2.4327397,1.859261860913737,3.2032333155555555,799.932190476177,0.9967495588978936,0.8515520003761752
Plain-16.jpg,solid,0.76219314,4.631917E-8,-1.6046139E-5,1.7857023756089907,2.8346110479818596,1115.2377904761806,0.9950855968212131,1.8949206610371503
Plain-02.jpg,solid,0.9799003,2.107431E-8,1.0459732E-6,1.7008390765525623,2.525634563401361,1985.4689142857053,0.9910638754564317,2.7703130432927807
Plain-50.jpeg,solid,0.35528103,1.1101271,0.39504644,1.7206499749083461,2.5093292989569163,1320.5657809523723,0.9942466514930028,2.686661086842302
Plain-06.jpg,solid,0.8129046,7.031542E-8,-2.0684904E-7,1.8639369361254985,3.312302979773243,1798.6096380952351,0.9927181528946049,0.4785152839150919
Plain-12.jpg,solid,0.9200465,0.053679183,0.096243665,1.6816534926724263,2.5069935710657596,1457.9834095237968,0.993537592022243,2.9250609019805633
Plain-39.jpg,solid,0.36261067,-9.541473E-7,5.373303E-6,1.8448143542017794,2.3477363400453495,1417.503390476187,0.9930904351178831,1.8857872194283427
Plain-11.jpg,solid,0.8321196,-3.0297844E-7,0.02476135,1.5107835158316156,1.5962155068934238,1041.147409523799,0.9945440679026822,5.777112788424452
